"sample","contrs","spec_d","spec_u","spec_m","hetero","design","ft_pt_cf","numerator","denom1","denom2","denom3","denom4","mvpf_1","mvpf_2","mvpf_3","mvpf_4"
0,0,0,1,1,0,0,2,627.269518638994,760.587008713685,749.774529824812,1000.88961606486,1000.8896964095,0.824717634475298,0.836610865916661,0.626711985588571,0.626711935280381
0,0,0,1,1,0,0,3,627.269518638994,760.587008713685,870.926954947777,1180.89908592127,1180.89916626591,0.824717634475298,0.720232064325769,0.53117961231178,0.531179576172002
0,0,0,1,1,1,0,1,631.499799194853,760.587008713685,584.309828217389,719.643975368488,719.64405763334,0.830279497230506,1.08076189839461,0.877516967847189,0.877516867535372
0,0,0,1,1,1,0,2,631.291023316525,760.587008713685,756.677480419041,991.100939824037,991.101022088889,0.830005004140385,0.83429339401897,0.636959363017662,0.636959310147807
0,0,0,1,1,1,0,3,631.291023316525,760.587008713685,870.671017551325,1160.46711850038,1160.46720076524,0.830005004140385,0.7250626362779,0.543997338013603,0.543997299449945
0,0,0,1,1,2,0,1,639.610904811783,760.587008713685,611.478148726647,746.843109501683,746.843115545441,0.840943767753148,1.04600778644947,0.856419369308436,0.856419362377942
0,0,0,1,1,2,0,2,639.394821241765,760.587008713685,787.841687784212,1021.18197842388,1021.18198446764,0.840659666700222,0.811577796854149,0.626132104513463,0.626132100807766
0,0,0,1,1,2,0,3,639.394821241765,760.587008713685,901.351538704468,1189.66265801751,1189.66266406127,0.840659666700222,0.709373417347,0.537458931683432,0.537458928953018
0,0,0,0,0,0,1,1,688.097450546226,760.587008713685,854.224678180192,825.265322052359,825.265369788874,0.904692615917731,0.805522795258179,0.83378936707893,0.833789318849355
0,0,0,0,0,0,1,2,688.091746890482,760.587008713685,858.344366606499,831.759416178248,831.759463914763,0.904685116899633,0.801649982990955,0.827272566449699,0.827272518970697
0,0,0,0,0,0,1,3,688.091746890482,760.587008713685,861.085261227352,835.832100426713,835.832148163228,0.904685116899633,0.799098275018327,0.823241589476157,0.823241542458722
0,0,0,0,0,1,1,1,687.997053005605,760.587008713685,752.834463666551,776.290585186352,776.290647730794,0.904560615844799,0.913875607732985,0.886262265876184,0.886262194471512
0,0,0,0,0,1,1,2,687.94642267633,760.587008713685,806.21589558505,860.753425567721,860.753488112163,0.904494048405841,0.853302975597008,0.799237507794507,0.799237449719965
0,0,0,0,0,1,1,3,687.94642267633,760.587008713685,840.389539245429,911.524875750835,911.524938295278,0.904494048405841,0.818604219293383,0.754720404212402,0.754720352427129
0,0,0,0,0,2,1,1,661.560719620589,760.587008713685,706.020610260734,752.758339953564,752.758481703458,0.869802812881894,0.93702748900811,0.878848741365521,0.878848575871915
0,0,0,0,0,2,1,2,661.435014598183,760.587008713685,780.223867983909,871.689364079325,871.689505829219,0.869637539190698,0.847750295447031,0.758796701961356,0.758796578569539
0,0,0,0,0,2,1,3,661.435014598183,760.587008713685,831.946074276743,948.599203827273,948.599345577166,0.869637539190698,0.795045538466187,0.697275532099879,0.697275427905487
0,0,1,0,0,0,0,1,624.348675633347,760.587008713685,573.423486980528,717.513062344721,717.51314460203,0.820877386124769,1.0888090387106,0.870156528709139,0.870156428952452
0,0,1,0,0,0,0,2,624.095786585585,760.587008713685,755.045042374868,1003.43915712012,1003.43923937743,0.820544894187798,0.826567623863334,0.621956779498961,0.621956728513821
0,0,1,0,0,0,0,3,624.095786585585,760.587008713685,875.718224807165,1182.7365634533,1182.73664571061,0.820544894187798,0.71266734996067,0.527671001193517,0.527670964494902
0,0,1,0,0,1,0,1,624.377753083626,760.587008713685,612.875847519219,733.372774854065,733.372861449363,0.820915616399473,1.01876710529704,0.851378418305577,0.851378317776403
0,0,1,0,0,1,0,2,624.227350164081,760.587008713685,777.957338198704,993.586383264084,993.586469859382,0.820717870556036,0.802392778515886,0.628256748158523,0.628256693403268
0,0,1,0,0,1,0,3,624.227350164081,760.587008713685,885.981426042209,1154.0722168385,1154.07230343379,0.820717870556036,0.704560312232034,0.540891064749926,0.540891024164408
0,0,1,0,0,2,0,1,625.05351556862,760.587008713685,610.428135212436,733.178558858008,733.178605684222,0.821804091323777,1.02395921733046,0.852525633785851,0.852525579337252
0,0,1,0,0,2,0,2,624.826431030248,760.587008713685,779.65485470096,996.105968527348,996.106015353562,0.821505526484029,0.801414147892279,0.627269036399809,0.627269006912351
0,0,1,0,0,2,0,3,624.826431030248,760.587008713685,888.940372260093,1158.07988389287,1158.07993071908,0.821505526484029,0.7028890244254,0.539536555051715,0.539536533235902
0,0,1,0,1,0,0,1,618.684710500445,760.587008713685,554.601407628293,710.722040634898,710.722126316401,0.813430552208317,1.11554839564183,0.870501652021042,0.870501547077229
0,0,1,0,1,0,0,2,618.413952350608,760.587008713685,749.056314806748,1016.85163025729,1016.85171593879,0.813074566441093,0.825590733468624,0.608165374327162,0.608165323082204
0,0,1,0,1,0,0,3,618.413952350608,760.587008713685,878.256246157697,1208.81816435153,1208.81825003303,0.813074566441093,0.704138404999818,0.511585588790649,0.511585552529266
0,0,1,0,1,1,0,1,622.524843401518,760.587008713685,559.000033878344,710.592236468127,710.592324003651,0.818479458983056,1.11364008170525,0.876064797014485,0.876064689094952
0,0,1,0,1,1,0,2,622.287708059718,760.587008713685,749.666833810685,1010.90040197944,1010.90048951496,0.818167679608594,0.830085686059396,0.615577664071772,0.615577610767896
0,0,1,0,1,1,0,3,622.287708059718,760.587008713685,875.650699807093,1198.08199021903,1198.08207775455,0.818167679608594,0.71065746672367,0.519403273849358,0.519403235900173
0,0,1,0,1,2,0,1,629.436769899925,760.587008713685,606.649777897982,745.151943680879,745.151958262897,0.827567080016837,1.03756202150259,0.844709290820141,0.844709274289867
0,0,1,0,1,2,0,2,629.208430765891,760.587008713685,790.112642112843,1030.38706557665,1030.38708015866,0.827266865667369,0.796352820128687,0.610652493404273,0.610652484762331
0,0,1,0,1,2,0,3,629.208430765891,760.587008713685,908.182853836105,1205.58111056597,1205.58112514799,0.827266865667369,0.692821305872661,0.52191298059614,0.52191297428338
0,0,1,1,0,0,0,1,626.536532440186,760.587008713685,565.999124805802,713.481198557747,713.48127949827,0.823753923301679,1.10695671597576,0.878140214075279,0.878140114455106
0,0,1,1,0,0,0,2,626.280756040525,760.587008713685,749.694337985646,1002.67184456564,1002.67192550617,0.823417635149593,0.83538146723007,0.624611890156176,0.624611839734486
0,0,1,1,0,0,0,3,626.280756040525,760.587008713685,871.74530227709,1184.01637279334,1184.01645373386,0.823417635149593,0.718421716073049,0.52894602678762,0.528945990628352
0,0,1,1,0,1,0,1,627.900543393446,760.587008713685,597.047023302587,725.018547554706,725.018632299185,0.825547289396067,1.05167686779542,0.866047559074436,0.866047457845659
0,0,1,1,0,1,0,2,627.732945229085,760.587008713685,767.191908809456,993.2087122078,993.208796952279,0.825326935692361,0.818221540166155,0.632025210324323,0.632025156397448
0,0,1,1,0,1,0,3,627.732945229085,760.587008713685,878.596454372633,1158.71899820317,1158.71908294765,0.825326935692361,0.714472431689155,0.541747348755404,0.541747309133982
0,0,1,1,0,2,0,1,631.169259009867,760.587008713685,592.061951048044,735.15343514335,735.153472760794,0.829844911599672,1.06605272960473,0.85855445793679,0.858554414004977
0,0,1,1,0,2,0,2,630.933345974538,760.587008713685,776.276848242626,1022.38663533915,1022.3866729566,0.82953473928194,0.812768469654706,0.617118147055239,0.617118124349145
0,0,1,1,0,2,0,3,630.933345974538,760.587008713685,895.726500816842,1199.68005105106,1199.68008866851,0.82953473928194,0.70438168949916,0.525918010741083,0.525917994250278
0,0,1,1,1,0,0,1,621.125704085217,760.587008713685,558.144757786367,711.579814389924,711.579898597539,0.816639907031377,1.11283980619765,0.872882692179432,0.872882588883414
0,0,1,1,1,0,0,2,620.859603498472,760.587008713685,749.254665011144,1012.4433838436,1012.44346805122,0.816290044906864,0.828636286821434,0.613228960163148,0.613228909159265
0,0,1,1,1,0,0,3,620.859603498472,760.587008713685,876.232108019396,1201.107722807,1201.10780701462,0.816290044906864,0.708556098111767,0.516905845919895,0.516905809680509
0,0,1,1,1,1,0,1,625.606168562271,760.587008713685,563.401879060482,711.580674687691,711.580760530384,0.822530705093563,1.11040838132368,0.879178132313453,0.879178026252382
0,0,1,1,1,1,0,2,625.375923169754,760.587008713685,749.928606677106,1005.38005014036,1005.38013598305,0.822227984445065,0.833913945409767,0.622029373949132,0.6220293208382
0,0,1,1,1,1,0,3,625.375923169754,760.587008713685,873.120361186675,1188.41280010602,1188.41288594871,0.822227984445065,0.716253967917772,0.526227858799537,0.526227820788492
0,0,1,1,1,2,0,1,634.014176869502,760.587008713685,593.231204698066,745.834779173719,745.834789643856,0.833585335544654,1.06874717959618,0.850073226099621,0.85007321416617
0,0,1,1,1,2,0,2,633.779629632008,760.587008713685,786.708545963274,1047.39745285475,1047.39746332489,0.833276958942363,0.805609183838197,0.605099456662416,0.605099450613638
